,AGENT_EXECUTING,AGENT_EXECUTING_PENDING,AGENT_SCHEDULING,AGENT_SCHEDULING_PENDING,AGENT_STAGING_INPUT,AGENT_STAGING_INPUT_PENDING,AGENT_STAGING_OUTPUT,AGENT_STAGING_OUTPUT_PENDING,CANCELED,DONE,FAILED,NEW,UMGR_SCHEDULING,UMGR_SCHEDULING_PENDING,UMGR_STAGING_INPUT,UMGR_STAGING_INPUT_PENDING,UMGR_STAGING_OUTPUT,UMGR_STAGING_OUTPUT_PENDING,U_AGENT_EXECUTING,U_AGENT_QUEUING,U_AGENT_QUEUING_EXEC,U_AGENT_SCHEDULING,U_UMGR_BINDING,U_UMGR_SCHEDULING,experiment,hid,pid,sid,uid,util_u_eprep,util_u_equeue,util_u_exec_app,util_u_exec_cu,util_u_exec_orte,util_u_exec_rp,util_u_total,util_u_unschedule
10,23741.38689994812,23741.309099912643,23741.298899888992,23733.731999874115,23733.73159980774,42.56699991226196,24874.593099832535,24874.580899953842,,24875.269199848175,,14.37339997291565,15.356299877166748,15.23359990119934,15.49210000038147,15.40499997138977,24875.2687997818,24874.607499837875,1133.194000005722,7.566900014877319,0.07780003547668457,0.010200023651123047,0.12269997596740723,0.8601999282836914,exp1,ccs.ornl.gov,pilot.0000,ws_syn_titan_256_32_8192_60_1.0,unit.000010,0.007600069046020508,0.08689999580383301,,,,,1133.2858998775482,
11,23741.403899908066,23741.321300029755,23741.3109998703,23733.73339986801,23733.732999801636,42.56699991226196,24924.058899879456,24924.046799898148,,24925.463099956512,,14.376599788665771,15.356299877166748,15.23359990119934,15.49210000038147,15.40499997138977,24925.462599992752,24924.069900035858,1182.6428999900818,7.577600002288818,0.08259987831115723,0.010300159454345703,0.12269997596740723,0.8570001125335693,exp1,ccs.ornl.gov,pilot.0000,ws_syn_titan_256_32_8192_60_1.0,unit.000011,0.008500099182128906,0.09179997444152832,,,,,1182.7402000427246,
12,23741.421399831772,23741.332900047302,23741.322599887848,23733.734799861908,23733.734499931335,42.56699991226196,24846.391199827194,24846.379099845886,,24848.333599805832,,14.379699945449829,15.356299877166748,15.23359990119934,15.49210000038147,15.40499997138977,24848.33309984207,24846.40299987793,1104.9577000141144,7.587800025939941,0.08849978446960449,0.010300159454345703,0.12269997596740723,0.8538999557495117,exp1,ccs.ornl.gov,pilot.0000,ws_syn_titan_256_32_8192_60_1.0,unit.000012,0.012400150299072266,0.09759998321533203,,,,,1105.0603001117706,
13,23741.442800045013,23741.344300031662,23741.33410000801,23733.736199855804,23733.735899925232,42.56699991226196,24895.10489988327,24895.092799901962,,24896.15819978714,,14.38289999961853,15.356299877166748,15.23359990119934,15.49210000038147,15.40499997138977,24896.157599925995,24895.11660003662,1153.6499998569489,7.597900152206421,0.09850001335144043,0.010200023651123047,0.12269997596740723,0.8506999015808105,exp1,ccs.ornl.gov,pilot.0000,ws_syn_titan_256_32_8192_60_1.0,unit.000013,0.01159977912902832,0.10750007629394531,,,,,1153.7623999118805,
14,23741.463099956512,23741.35589981079,23741.34570002556,23733.737699985504,23733.73729991913,42.56699991226196,24858.412099838257,24858.399899959564,,24859.755299806595,,14.386099815368652,15.356299877166748,15.23359990119934,15.49210000038147,15.40499997138977,24859.754899978638,24858.42709994316,1116.9368000030518,7.608000040054321,0.10720014572143555,0.010199785232543945,0.12269997596740723,0.8475000858306885,exp1,ccs.ornl.gov,pilot.0000,ws_syn_titan_256_32_8192_60_1.0,unit.000014,0.011499881744384766,0.11619997024536133,,,,,1117.0579998493195,
15,23741.48339986801,23741.367399930954,23741.35710000992,23733.7390999794,23733.738699913025,42.56699991226196,24907.38609981537,24907.374099969864,,24908.71129989624,,14.38949990272522,15.356299877166748,15.23359990119934,15.49210000038147,15.40499997138977,24908.710899829865,24907.39709997177,1165.8907001018524,7.618000030517578,0.11599993705749512,0.010299921035766602,0.12269997596740723,0.8440999984741211,exp1,ccs.ornl.gov,pilot.0000,ws_syn_titan_256_32_8192_60_1.0,unit.000015,0.011199951171875,0.12509989738464355,,,,,1166.0205998420715,
16,23741.50300002098,23741.3788998127,23741.368599891663,23733.740499973297,23733.740199804306,42.56699991226196,24989.424899816513,24989.412499904633,,24991.96179986,,14.392799854278564,15.356299877166748,15.23359990119934,15.49210000038147,15.40499997138977,24991.961499929428,24989.439399957657,1247.9094998836517,7.6280999183654785,0.1241002082824707,0.010299921035766602,0.12269997596740723,0.8408000469207764,exp1,ccs.ornl.gov,pilot.0000,ws_syn_titan_256_32_8192_60_1.0,unit.000016,0.012399911880493164,0.13320016860961914,,,,,1248.0477001667023,
17,23741.52329993248,23741.390799999237,23741.380100011826,23733.741899967194,23733.74160003662,42.56699991226196,24829.237999916077,24829.22569990158,,24829.793299913406,,14.395999908447266,15.356299877166748,15.23359990119934,15.49210000038147,15.40499997138977,24829.792799949646,24829.250900030136,1087.702399969101,7.638200044631958,0.13249993324279785,0.010699987411499023,0.12269997596740723,0.8375999927520752,exp1,ccs.ornl.gov,pilot.0000,ws_syn_titan_256_32_8192_60_1.0,unit.000017,0.014199972152709961,0.14190006256103516,,,,,1087.849900007248,
18,23741.54589986801,23741.402599811554,23741.392199993134,23733.74329996109,23733.743000030518,42.56699991226196,24864.558099985123,24864.546000003815,,24864.927500009537,,14.399099826812744,15.356299877166748,15.23359990119934,15.49210000038147,15.40499997138977,24864.926999807358,24864.57019996643,1123.0001001358032,7.648900032043457,0.14330005645751953,0.010399818420410156,0.12269997596740723,0.8345000743865967,exp1,ccs.ornl.gov,pilot.0000,ws_syn_titan_256_32_8192_60_1.0,unit.000018,0.011300086975097656,0.15240001678466797,,,,,1123.1576001644135,
19,23741.565399885178,23741.4141998291,23741.403899908066,23733.74479985237,23733.744400024414,42.56699991226196,24986.815599918365,24986.80329990387,,24988.77209997177,,14.402299880981445,15.356299877166748,15.23359990119934,15.49210000038147,15.40499997138977,24988.771699905396,24986.827199935913,1245.237900018692,7.65910005569458,0.1512000560760498,0.010299921035766602,0.12269997596740723,0.8313000202178955,exp1,ccs.ornl.gov,pilot.0000,ws_syn_titan_256_32_8192_60_1.0,unit.000019,0.012200117111206055,0.16019988059997559,,,,,1245.403100013733,
20,23741.58629989624,23741.425699949265,23741.41540002823,23733.746199846268,23733.74580001831,42.56699991226196,24844.332999944687,24844.320799827576,,24845.236299991608,,14.40559983253479,15.356299877166748,15.23359990119934,15.49210000038147,15.40499997138977,24845.235899925232,24844.3421998024,1102.7344999313354,7.66920018196106,0.160599946975708,0.010299921035766602,0.12269997596740723,0.8280000686645508,exp1,ccs.ornl.gov,pilot.0000,ws_syn_titan_256_32_8192_60_1.0,unit.000020,0.01230001449584961,0.16969990730285645,,,,,1102.9092998504639,
21,23741.60759997368,23741.437599897385,23741.42709994316,23733.747599840164,23733.747200012207,42.56699991226196,24890.421999931335,24890.409799814224,,24890.90649986267,,14.408899784088135,15.356299877166748,15.23359990119934,15.49210000038147,15.40499997138977,24890.905799865723,24890.434700012207,1148.8021998405457,7.679500102996826,0.1700000762939453,0.010499954223632812,0.12269997596740723,0.824700117111206,exp1,ccs.ornl.gov,pilot.0000,ws_syn_titan_256_32_8192_60_1.0,unit.000021,0.01230001449584961,0.1791999340057373,,,,,1148.9862999916077,
22,23741.62819981575,23741.4508998394,23741.44050002098,23733.74899983406,23733.748699903488,42.56699991226196,24905.359799861908,24905.3476998806,,24906.57389998436,,14.412099838256836,15.356299877166748,15.23359990119934,15.49210000038147,15.40499997138977,24906.57339978218,24905.37150001526,1163.7195000648499,7.691500186920166,0.17729997634887695,0.010399818420410156,0.12269997596740723,0.8215000629425049,exp1,ccs.ornl.gov,pilot.0000,ws_syn_titan_256_32_8192_60_1.0,unit.000022,0.012000083923339844,0.1863999366760254,,,,,1163.9109001159668,
23,23741.648200035095,23741.462599992752,23741.452199935913,23733.750399827957,23733.750099897385,42.56699991226196,24935.858299970627,24935.84619998932,,24936.9984998703,,14.415299892425537,15.356299877166748,15.23359990119934,15.49210000038147,15.40499997138977,24936.998199939728,24935.872900009155,1194.1979999542236,7.701800107955933,0.18560004234313965,0.010400056838989258,0.12269997596740723,0.8183000087738037,exp1,ccs.ornl.gov,pilot.0000,ws_syn_titan_256_32_8192_60_1.0,unit.000023,0.01159977912902832,0.19460010528564453,,,,,1194.3975999355316,
24,23741.668299913406,23741.474299907684,23741.463899850845,23733.751799821854,23733.75149989128,42.56699991226196,24862.505999803543,24862.49379992485,,24863.888700008392,,14.418399810791016,15.356299877166748,15.23359990119934,15.49210000038147,15.40499997138977,24863.888299942017,24862.52059984207,1120.825500011444,7.712100028991699,0.1940000057220459,0.010400056838989258,0.12269997596740723,0.8152000904083252,exp1,ccs.ornl.gov,pilot.0000,ws_syn_titan_256_32_8192_60_1.0,unit.000024,0.011800050735473633,0.20309996604919434,,,,,1121.0336999893188,
25,23741.68869996071,23741.488699913025,23741.478099822998,23733.753299951553,23733.752899885178,42.56699991226196,24974.265300035477,24974.253099918365,,24976.15919995308,,14.421599864959717,15.356299877166748,15.23359990119934,15.49210000038147,15.40499997138977,24976.158799886703,24974.279599905014,1232.5643999576569,7.724799871444702,0.20000004768371582,0.010600090026855469,0.12269997596740723,0.812000036239624,exp1,ccs.ornl.gov,pilot.0000,ws_syn_titan_256_32_8192_60_1.0,unit.000025,0.01289987564086914,0.20910000801086426,,,,,1232.7783999443054,
26,23741.709499835968,23741.50049996376,23741.490000009537,23733.754799842834,23733.754400014877,42.56699991226196,24946.62399983406,24946.611699819565,,24948.810099840164,,14.424799919128418,15.356299877166748,15.23359990119934,15.49210000038147,15.40499997138977,24948.809599876404,24946.6398999691,1204.9021999835968,7.7352001667022705,0.2089998722076416,0.010499954223632812,0.12269997596740723,0.8087999820709229,exp1,ccs.ornl.gov,pilot.0000,ws_syn_titan_256_32_8192_60_1.0,unit.000026,0.011399984359741211,0.21809983253479004,,,,,1205.1253998279572,
27,23741.729599952698,23741.51239991188,23741.501899957657,23733.75619983673,23733.755800008774,42.56699991226196,24930.716599941254,24930.703999996185,,24932.818599939346,,14.427899837493896,15.356299877166748,15.23359990119934,15.49210000038147,15.40499997138977,24932.818300008774,24930.727999925613,1188.9744000434875,7.745700120925903,0.21720004081726074,0.010499954223632812,0.12269997596740723,0.8057000637054443,exp1,ccs.ornl.gov,pilot.0000,ws_syn_titan_256_32_8192_60_1.0,unit.000027,0.011699914932250977,0.22630000114440918,,,,,1189.2056999206543,
28,23741.750099897385,23741.525599956512,23741.514999866486,23733.757599830627,23733.75720000267,42.56699991226196,24947.32859992981,24947.3164999485,,24948.810099840164,,14.431099891662598,15.356299877166748,15.23359990119934,15.49210000038147,15.40499997138977,24948.809599876404,24947.344099998474,1205.566400051117,7.757400035858154,0.22449994087219238,0.010600090026855469,0.12269997596740723,0.8025000095367432,exp1,ccs.ornl.gov,pilot.0000,ws_syn_titan_256_32_8192_60_1.0,unit.000028,0.012200117111206055,0.23370003700256348,,,,,1205.8050000667572,
29,23741.770900011063,23741.537400007248,23741.52679991722,23733.758999824524,23733.75869989395,42.56699991226196,24880.13139986992,24880.11929988861,,24881.565099954605,,14.434399843215942,15.356299877166748,15.23359990119934,15.49210000038147,15.40499997138977,24881.56449985504,24880.145900011063,1138.3483998775482,7.7678000926971436,0.23350000381469727,0.010600090026855469,0.12269997596740723,0.7992000579833984,exp1,ccs.ornl.gov,pilot.0000,ws_syn_titan_256_32_8192_60_1.0,unit.000029,0.011199951171875,0.24270009994506836,,,,,1138.596300125122,
30,23741.79040002823,23741.549000024796,23741.538599967957,23733.760499954224,23733.760099887848,42.56699991226196,24870.187399864197,24870.175199985504,,24872.162999868393,,14.43779993057251,15.356299877166748,15.23359990119934,15.49210000038147,15.40499997138977,24872.162599802017,24870.198799848557,1128.3847999572754,7.77810001373291,0.24140000343322754,0.010400056838989258,0.12269997596740723,0.795799970626831,exp1,ccs.ornl.gov,pilot.0000,ws_syn_titan_256_32_8192_60_1.0,unit.000030,0.010799884796142578,0.2504000663757324,,,,,1128.6401998996735,
31,23741.80929994583,23741.560799837112,23741.55029988289,23733.76189994812,23733.761600017548,42.56699991226196,24874.488699913025,24874.476500034332,,24875.269199848175,,14.440999984741211,15.356299877166748,15.23359990119934,15.49210000038147,15.40499997138977,24875.2687997818,24874.503599882126,1132.667200088501,7.788399934768677,0.24850010871887207,0.010499954223632812,0.12269997596740723,0.7925999164581299,exp1,ccs.ornl.gov,pilot.0000,ws_syn_titan_256_32_8192_60_1.0,unit.000031,0.010699987411499023,0.2576000690460205,,,,,1132.9299001693726,
32,23741.828799962997,23741.572499990463,23741.56200003624,23733.7633998394,23733.763000011444,42.56699991226196,24913.554699897766,24913.542599916458,,24914.961199998856,,14.4443998336792,15.356299877166748,15.23359990119934,15.49210000038147,15.40499997138977,24914.96079993248,24913.565599918365,1171.7137999534607,7.798600196838379,0.2562999725341797,0.010499954223632812,0.12269997596740723,0.7892000675201416,exp1,ccs.ornl.gov,pilot.0000,ws_syn_titan_256_32_8192_60_1.0,unit.000032,0.011199951171875,0.26530003547668457,,,,,1171.983999967575,
33,23741.848099946976,23741.584399938583,23741.573799848557,23733.764799833298,23733.764499902725,42.56699991226196,24878.285099983215,24878.272500038147,,24879.42059993744,,14.447699785232544,15.356299877166748,15.23359990119934,15.49210000038147,15.40499997138977,24879.419999837875,24878.30110001564,1136.4244000911713,7.809000015258789,0.263700008392334,0.010600090026855469,0.12269997596740723,0.7859001159667969,exp1,ccs.ornl.gov,pilot.0000,ws_syn_titan_256_32_8192_60_1.0,unit.000033,0.011600017547607422,0.2727999687194824,,,,,1136.7030000686646,
34,23741.868899822235,23741.596599817276,23741.585999965668,23733.766199827194,23733.76589989662,42.56699991226196,24882.684199810028,24882.67190003395,,24883.648699998856,,14.450899839401245,15.356299877166748,15.23359990119934,15.49210000038147,15.40499997138977,24883.648399829865,24882.69619989395,1140.8030002117157,7.819800138473511,0.27230000495910645,0.010599851608276367,0.12269997596740723,0.7827000617980957,exp1,ccs.ornl.gov,pilot.0000,ws_syn_titan_256_32_8192_60_1.0,unit.000034,0.012700080871582031,0.2812998294830322,,,,,1141.0892000198364,
35,23741.89039993286,23741.608999967575,23741.59819984436,23733.76759982109,23733.76729989052,42.56699991226196,25005.468899965286,25005.456699848175,,25006.871199846268,,14.454299926757812,15.356299877166748,15.23359990119934,15.49210000038147,15.40499997138977,25006.870899915695,25005.484200000763,1263.5662999153137,7.830600023269653,0.2813999652862549,0.01080012321472168,0.12269997596740723,0.7792999744415283,exp1,ccs.ornl.gov,pilot.0000,ws_syn_titan_256_32_8192_60_1.0,unit.000035,0.01360011100769043,0.29069995880126953,,,,,1263.861999988556,
36,23741.912799835205,23741.620899915695,23741.610199928284,23733.768999814987,23733.768699884415,42.56699991226196,24904.644699811935,24904.632499933243,,24905.53149986267,,14.457599878311157,15.356299877166748,15.23359990119934,15.49210000038147,15.40499997138977,24905.530799865723,24904.65969991684,1162.7197000980377,7.841200113296509,0.2918999195098877,0.010699987411499023,0.12269997596740723,0.7760000228881836,exp1,ccs.ornl.gov,pilot.0000,ws_syn_titan_256_32_8192_60_1.0,unit.000036,0.013200044631958008,0.30099987983703613,,,,,1163.0257999897003,
37,23741.933899879456,23741.632799863815,23741.622099876404,23733.770499944687,23733.77009987831,42.56699991226196,24875.718600034714,24875.706300020218,,24876.304899930954,,14.46119999885559,15.356299877166748,15.23359990119934,15.49210000038147,15.40499997138977,24876.304399967194,24875.732999801636,1133.7724001407623,7.851599931716919,0.3011000156402588,0.010699987411499023,0.12269997596740723,0.77239990234375,exp1,ccs.ornl.gov,pilot.0000,ws_syn_titan_256_32_8192_60_1.0,unit.000037,0.01230001449584961,0.3101999759674072,,,,,1134.08780002594,
38,23741.95490002632,23741.644699811935,23741.633999824524,23733.771899938583,23733.771499872208,42.56699991226196,24865.281899929047,24865.269699811935,,24865.963899850845,,14.464399814605713,15.356299877166748,15.23359990119934,15.49210000038147,15.40499997138977,24865.963399887085,24865.296000003815,1123.314799785614,7.862099885940552,0.31020021438598633,0.010699987411499023,0.12269997596740723,0.7692000865936279,exp1,ccs.ornl.gov,pilot.0000,ws_syn_titan_256_32_8192_60_1.0,unit.000038,0.012499809265136719,0.31930017471313477,,,,,1123.639100074768,
39,23741.97619986534,23741.656800031662,23741.645900011063,23733.77329993248,23733.772899866104,42.56699991226196,25021.60909986496,25021.596899986267,,25022.886699914932,,14.467599868774414,15.356299877166748,15.23359990119934,15.49210000038147,15.40499997138977,25022.886199951172,25021.62080001831,1279.620700120926,7.872600078582764,0.3193998336791992,0.010900020599365234,0.12269997596740723,0.7660000324249268,exp1,ccs.ornl.gov,pilot.0000,ws_syn_titan_256_32_8192_60_1.0,unit.000039,0.01250004768371582,0.32869982719421387,,,,,1279.9543998241425,
40,23741.99749994278,23741.66890001297,23741.65820002556,23733.774699926376,23733.774399995804,42.56699991226196,24850.19619989395,24850.184099912643,,24851.434599876404,,14.470799922943115,15.356299877166748,15.23359990119934,15.49210000038147,15.40499997138977,24851.434199810028,24850.208400011063,1108.186599969864,7.883500099182129,0.3285999298095703,0.010699987411499023,0.12269997596740723,0.7627999782562256,exp1,ccs.ornl.gov,pilot.0000,ws_syn_titan_256_32_8192_60_1.0,unit.000040,0.013000011444091797,0.3375999927520752,,,,,1108.5292000770569,
41,23742.019399881363,23741.68129992485,23741.670300006866,23733.776099920273,23733.7757999897,42.56699991226196,24852.248699903488,24852.236500024796,,24854.52899980545,,14.473999977111816,15.356299877166748,15.23359990119934,15.49210000038147,15.40499997138977,24854.528599977493,24852.264799833298,1110.2171001434326,7.894200086593628,0.33809995651245117,0.010999917984008789,0.12269997596740723,0.7595999240875244,exp1,ccs.ornl.gov,pilot.0000,ws_syn_titan_256_32_8192_60_1.0,unit.000041,0.012599945068359375,0.3473999500274658,,,,,1110.5703999996185,
42,23742.0406999588,23741.69339990616,23741.68249988556,23733.77749991417,23733.777199983597,42.56699991226196,25025.9210999012,25025.908900022507,,25028.173799991608,,14.478899955749512,15.356299877166748,15.23359990119934,15.49210000038147,15.40499997138977,25028.173499822617,25025.936399936676,1283.8682000637054,7.9049999713897705,0.34730005264282227,0.010900020599365234,0.12269997596740723,0.7546999454498291,exp1,ccs.ornl.gov,pilot.0000,ws_syn_titan_256_32_8192_60_1.0,unit.000042,0.012099981307983398,0.35649991035461426,,,,,1284.2296998500824,
43,23742.061399936676,23741.70529985428,23741.694599866867,23733.778899908066,23733.778599977493,42.56699991226196,25001.757799863815,25001.745599985123,,25002.68479990959,,14.482100009918213,15.356299877166748,15.23359990119934,15.49210000038147,15.40499997138977,25002.68449997902,25001.771699905396,1259.6842000484467,7.9156999588012695,0.35610008239746094,0.010699987411499023,0.12269997596740723,0.7514998912811279,exp1,ccs.ornl.gov,pilot.0000,ws_syn_titan_256_32_8192_60_1.0,unit.000043,0.010900020599365234,0.3650999069213867,,,,,1260.0543999671936,
44,23742.081300020218,23741.717200040817,23741.706499814987,23733.780299901962,23733.77999997139,42.56699991226196,24890.2171998024,24890.204999923706,,24890.90649986267,,14.485299825668335,15.356299877166748,15.23359990119934,15.49210000038147,15.40499997138977,24890.905799865723,24890.231699943542,1148.1236999034882,7.926199913024902,0.36409997940063477,0.010700225830078125,0.12269997596740723,0.7483000755310059,exp1,ccs.ornl.gov,pilot.0000,ws_syn_titan_256_32_8192_60_1.0,unit.000044,0.013399839401245117,0.37310004234313965,,,,,1148.5018000602722,
45,23742.103499889374,23741.729300022125,23741.71849989891,23733.781800031662,23733.781399965286,42.56699991226196,24853.482499837875,24853.47019982338,,24855.564799785614,,14.488399982452393,15.356299877166748,15.23359990119934,15.49210000038147,15.40499997138977,24855.56419992447,24853.49529981613,1111.3666999340057,7.936699867248535,0.37419986724853516,0.01080012321472168,0.12269997596740723,0.7451999187469482,exp1,ccs.ornl.gov,pilot.0000,ws_syn_titan_256_32_8192_60_1.0,unit.000045,0.014199972152709961,0.3833000659942627,,,,,1111.7552001476288,
46,23742.126600027084,23741.74129986763,23741.730499982834,23733.78320002556,23733.782799959183,42.56699991226196,24855.435799837112,24855.423499822617,,24856.59819984436,,14.49179983139038,15.356299877166748,15.23359990119934,15.49210000038147,15.40499997138977,24856.597800016403,24855.44739985466,1113.2968997955322,7.947299957275391,0.3853001594543457,0.010799884796142578,0.12269997596740723,0.74180006980896,exp1,ccs.ornl.gov,pilot.0000,ws_syn_titan_256_32_8192_60_1.0,unit.000046,0.01230001449584961,0.39440011978149414,,,,,1113.6965000629425,
47,23742.147399902344,23741.753599882126,23741.742899894714,23733.784600019455,23733.78419995308,42.56699991226196,24838.78789997101,24838.7757999897,,24841.115199804306,,14.494999885559082,15.356299877166748,15.23359990119934,15.49210000038147,15.40499997138977,24841.114699840546,24838.79739999771,1096.6284000873566,7.958299875259399,0.3938000202178955,0.010699987411499023,0.12269997596740723,0.7386000156402588,exp1,ccs.ornl.gov,pilot.0000,ws_syn_titan_256_32_8192_60_1.0,unit.000047,0.012200117111206055,0.40269994735717773,,,,,1097.0362000465393,
48,23742.167799949646,23741.76589989662,23741.75519990921,23733.78600001335,23733.785599946976,42.56699991226196,24889.604799985886,24889.59249997139,,24890.90649986267,,14.498199939727783,15.356299877166748,15.23359990119934,15.49210000038147,15.40499997138977,24890.905799865723,24889.61699986458,1147.4247000217438,7.969199895858765,0.401900053024292,0.010699987411499023,0.12269997596740723,0.7353999614715576,exp1,ccs.ornl.gov,pilot.0000,ws_syn_titan_256_32_8192_60_1.0,unit.000048,0.013400077819824219,0.4107999801635742,,,,,1147.841199874878,
